Estado,Sesión,Fecha,Dia_Semana,Hora_Sorteo,Fijo
NY,Evening,2019-03-14,Thursday,22:30,75.0
GA,Night,2019-03-14,Thursday,23:34,52.0
GA,Midday,2019-03-15,Friday,12:30,39.0
FL,Midday,2019-03-15,Friday,13:34,73.0
NY,Midday,2019-03-15,Friday,14:30,89.0
GA,Evening,2019-03-15,Friday,19:00,96.0
FL,Evening,2019-03-15,Friday,21:50,8.0
NY,Evening,2019-03-15,Friday,22:30,78.0
GA,Night,2019-03-15,Friday,23:34,37.0
GA,Midday,2019-03-16,Saturday,12:30,13.0
FL,Midday,2019-03-16,Saturday,13:34,94.0
NY,Midday,2019-03-16,Saturday,14:30,43.0
GA,Evening,2019-03-16,Saturday,19:00,97.0
FL,Evening,2019-03-16,Saturday,21:50,29.0
NY,Evening,2019-03-16,Saturday,22:30,96.0
GA,Night,2019-03-16,Saturday,23:34,20.0
GA,Midday,2019-03-17,Sunday,12:30,87.0
FL,Midday,2019-03-17,Sunday,13:34,80.0
NY,Midday,2019-03-17,Sunday,14:30,83.0
GA,Evening,2019-03-17,Sunday,19:00,93.0
FL,Evening,2019-03-17,Sunday,21:50,4.0
NY,Evening,2019-03-17,Sunday,22:30,62.0
GA,Night,2019-03-17,Sunday,23:34,22.0
GA,Midday,2019-03-18,Monday,12:30,31.0
FL,Midday,2019-03-18,Monday,13:34,91.0
NY,Midday,2019-03-18,Monday,14:30,50.0
GA,Evening,2019-03-18,Monday,19:00,80.0
FL,Evening,2019-03-18,Monday,21:50,15.0
NY,Evening,2019-03-18,Monday,22:30,26.0
GA,Night,2019-03-18,Monday,23:34,6.0
GA,Midday,2019-03-19,Tuesday,12:30,65.0
FL,Midday,2019-03-19,Tuesday,13:34,87.0
NY,Midday,2019-03-19,Tuesday,14:30,9.0
GA,Evening,2019-03-19,Tuesday,19:00,47.0
FL,Evening,2019-03-19,Tuesday,21:50,35.0
NY,Evening,2019-03-19,Tuesday,22:30,54.0
GA,Night,2019-03-19,Tuesday,23:34,89.0
GA,Midday,2019-03-20,Wednesday,12:30,55.0
FL,Midday,2019-03-20,Wednesday,13:34,31.0
NY,Midday,2019-03-20,Wednesday,14:30,54.0
GA,Evening,2019-03-20,Wednesday,19:00,18.0
FL,Evening,2019-03-20,Wednesday,21:50,90.0
NY,Evening,2019-03-20,Wednesday,22:30,32.0
GA,Night,2019-03-20,Wednesday,23:34,18.0
GA,Midday,2019-03-21,Thursday,12:30,69.0
FL,Midday,2019-03-21,Thursday,13:34,85.0
NY,Midday,2019-03-21,Thursday,14:30,95.0
GA,Evening,2019-03-21,Thursday,19:00,29.0
FL,Evening,2019-03-21,Thursday,21:50,80.0
NY,Evening,2019-03-21,Thursday,22:30,78.0
GA,Night,2019-03-21,Thursday,23:34,85.0
GA,Midday,2019-03-22,Friday,12:30,32.0
FL,Midday,2019-03-22,Friday,13:34,32.0
NY,Midday,2019-03-22,Friday,14:30,86.0
GA,Evening,2019-03-22,Friday,19:00,53.0
FL,Evening,2019-03-22,Friday,21:50,80.0
NY,Evening,2019-03-22,Friday,22:30,51.0
GA,Night,2019-03-22,Friday,23:34,80.0
GA,Midday,2019-03-23,Saturday,12:30,90.0
FL,Midday,2019-03-23,Saturday,13:34,51.0
NY,Midday,2019-03-23,Saturday,14:30,18.0
GA,Evening,2019-03-23,Saturday,19:00,86.0
FL,Evening,2019-03-23,Saturday,21:50,26.0
NY,Evening,2019-03-23,Saturday,22:30,55.0
GA,Night,2019-03-23,Saturday,23:34,75.0
GA,Midday,2019-03-24,Sunday,12:30,19.0
FL,Midday,2019-03-24,Sunday,13:34,33.0
NY,Midday,2019-03-24,Sunday,14:30,59.0
GA,Evening,2019-03-24,Sunday,19:00,10.0
FL,Evening,2019-03-24,Sunday,21:50,21.0
NY,Evening,2019-03-24,Sunday,22:30,16.0
GA,Night,2019-03-24,Sunday,23:34,36.0
GA,Midday,2019-03-25,Monday,12:30,76.0
FL,Midday,2019-03-25,Monday,13:34,68.0
NY,Midday,2019-03-25,Monday,14:30,61.0
GA,Evening,2019-03-25,Monday,19:00,50.0
FL,Evening,2019-03-25,Monday,21:50,66.0
NY,Evening,2019-03-25,Monday,22:30,52.0
GA,Night,2019-03-25,Monday,23:34,26.0
GA,Midday,2019-03-26,Tuesday,12:30,14.0
FL,Midday,2019-03-26,Tuesday,13:34,63.0
NY,Midday,2019-03-26,Tuesday,14:30,7.0
GA,Evening,2019-03-26,Tuesday,19:00,46.0
FL,Evening,2019-03-26,Tuesday,21:50,83.0
NY,Evening,2019-03-26,Tuesday,22:30,90.0
GA,Night,2019-03-26,Tuesday,23:34,25.0
GA,Midday,2019-03-27,Wednesday,12:30,74.0
FL,Midday,2019-03-27,Wednesday,13:34,66.0
NY,Midday,2019-03-27,Wednesday,14:30,91.0
GA,Evening,2019-03-27,Wednesday,19:00,24.0
FL,Evening,2019-03-27,Wednesday,21:50,94.0
NY,Evening,2019-03-27,Wednesday,22:30,81.0
GA,Night,2019-03-27,Wednesday,23:34,1.0
GA,Midday,2019-03-28,Thursday,12:30,41.0
FL,Midday,2019-03-28,Thursday,13:34,1.0
NY,Midday,2019-03-28,Thursday,14:30,13.0
GA,Evening,2019-03-28,Thursday,19:00,45.0
FL,Evening,2019-03-28,Thursday,21:50,47.0
NY,Evening,2019-03-28,Thursday,22:30,34.0
GA,Night,2019-03-28,Thursday,23:34,78.0
GA,Midday,2019-03-29,Friday,12:30,9.0
FL,Midday,2019-03-29,Friday,13:34,82.0
NY,Midday,2019-03-29,Friday,14:30,62.0
GA,Evening,2019-03-29,Friday,19:00,31.0
FL,Evening,2019-03-29,Friday,21:50,38.0
NY,Evening,2019-03-29,Friday,22:30,3.0
GA,Night,2019-03-29,Friday,23:34,42.0
GA,Midday,2019-03-30,Saturday,12:30,86.0
FL,Midday,2019-03-30,Saturday,13:34,64.0
NY,Midday,2019-03-30,Saturday,14:30,75.0
GA,Evening,2019-03-30,Saturday,19:00,8.0
FL,Evening,2019-03-30,Saturday,21:50,55.0
NY,Evening,2019-03-30,Saturday,22:30,60.0
GA,Night,2019-03-30,Saturday,23:34,17.0
GA,Midday,2019-03-31,Sunday,12:30,74.0
FL,Midday,2019-03-31,Sunday,13:34,54.0
NY,Midday,2019-03-31,Sunday,14:30,14.0
GA,Evening,2019-03-31,Sunday,19:00,40.0
FL,Evening,2019-03-31,Sunday,21:50,89.0
NY,Evening,2019-03-31,Sunday,22:30,33.0
GA,Night,2019-03-31,Sunday,23:34,59.0
GA,Midday,2019-04-01,Monday,12:30,58.0
FL,Midday,2019-04-01,Monday,13:34,75.0
NY,Midday,2019-04-01,Monday,14:30,96.0
GA,Evening,2019-04-01,Monday,19:00,85.0
FL,Evening,2019-04-01,Monday,21:50,94.0
NY,Evening,2019-04-01,Monday,22:30,23.0
GA,Night,2019-04-01,Monday,23:34,80.0
GA,Midday,2019-04-02,Tuesday,12:30,98.0
FL,Midday,2019-04-02,Tuesday,13:34,88.0
NY,Midday,2019-04-02,Tuesday,14:30,95.0
GA,Evening,2019-04-02,Tuesday,19:00,25.0
FL,Evening,2019-04-02,Tuesday,21:50,86.0
NY,Evening,2019-04-02,Tuesday,22:30,62.0
GA,Night,2019-04-02,Tuesday,23:34,86.0
GA,Midday,2019-04-03,Wednesday,12:30,14.0
FL,Midday,2019-04-03,Wednesday,13:34,12.0
NY,Midday,2019-04-03,Wednesday,14:30,85.0
GA,Evening,2019-04-03,Wednesday,19:00,16.0
FL,Evening,2019-04-03,Wednesday,21:50,41.0
NY,Evening,2019-04-03,Wednesday,22:30,53.0
GA,Night,2019-04-03,Wednesday,23:34,21.0
GA,Midday,2019-04-04,Thursday,12:30,42.0
FL,Midday,2019-04-04,Thursday,13:34,2.0
NY,Midday,2019-04-04,Thursday,14:30,59.0
GA,Evening,2019-04-04,Thursday,19:00,87.0
FL,Evening,2019-04-04,Thursday,21:50,3.0
NY,Evening,2019-04-04,Thursday,22:30,97.0
GA,Night,2019-04-04,Thursday,23:34,84.0
GA,Midday,2019-04-05,Friday,12:30,73.0
FL,Midday,2019-04-05,Friday,13:34,30.0
NY,Midday,2019-04-05,Friday,14:30,33.0
GA,Evening,2019-04-05,Friday,19:00,46.0
FL,Evening,2019-04-05,Friday,21:50,68.0
NY,Evening,2019-04-05,Friday,22:30,27.0
GA,Night,2019-04-05,Friday,23:34,8.0
GA,Midday,2019-04-06,Saturday,12:30,89.0
FL,Midday,2019-04-06,Saturday,13:34,14.0
NY,Midday,2019-04-06,Saturday,14:30,17.0
GA,Evening,2019-04-06,Saturday,19:00,44.0
FL,Evening,2019-04-06,Saturday,21:50,23.0
NY,Evening,2019-04-06,Saturday,22:30,89.0
GA,Night,2019-04-06,Saturday,23:34,92.0
GA,Midday,2019-04-07,Sunday,12:30,5.0
FL,Midday,2019-04-07,Sunday,13:34,10.0
NY,Midday,2019-04-07,Sunday,14:30,93.0
GA,Evening,2019-04-07,Sunday,19:00,45.0
FL,Evening,2019-04-07,Sunday,21:50,47.0
NY,Evening,2019-04-07,Sunday,22:30,11.0
GA,Night,2019-04-07,Sunday,23:34,60.0
GA,Midday,2019-04-08,Monday,12:30,44.0
FL,Midday,2019-04-08,Monday,13:34,28.0
NY,Midday,2019-04-08,Monday,14:30,20.0
GA,Evening,2019-04-08,Monday,19:00,25.0
FL,Evening,2019-04-08,Monday,21:50,5.0
NY,Evening,2019-04-08,Monday,22:30,83.0
GA,Night,2019-04-08,Monday,23:34,71.0
GA,Midday,2019-04-09,Tuesday,12:30,34.0
FL,Midday,2019-04-09,Tuesday,13:34,16.0
NY,Midday,2019-04-09,Tuesday,14:30,41.0
GA,Evening,2019-04-09,Tuesday,19:00,26.0
FL,Evening,2019-04-09,Tuesday,21:50,90.0
NY,Evening,2019-04-09,Tuesday,22:30,99.0
GA,Night,2019-04-09,Tuesday,23:34,80.0
GA,Midday,2019-04-10,Wednesday,12:30,9.0
FL,Midday,2019-04-10,Wednesday,13:34,91.0
NY,Midday,2019-04-10,Wednesday,14:30,33.0
GA,Evening,2019-04-10,Wednesday,19:00,61.0
FL,Evening,2019-04-10,Wednesday,21:50,47.0
NY,Evening,2019-04-10,Wednesday,22:30,91.0
GA,Night,2019-04-10,Wednesday,23:34,94.0
GA,Midday,2019-04-11,Thursday,12:30,28.0
FL,Midday,2019-04-11,Thursday,13:34,58.0
NY,Midday,2019-04-11,Thursday,14:30,68.0
GA,Evening,2019-04-11,Thursday,19:00,79.0
FL,Evening,2019-04-11,Thursday,21:50,78.0
NY,Evening,2019-04-11,Thursday,22:30,70.0
GA,Night,2019-04-11,Thursday,23:34,2.0
GA,Midday,2019-04-12,Friday,12:30,68.0
FL,Midday,2019-04-12,Friday,13:34,57.0
NY,Midday,2019-04-12,Friday,14:30,59.0
GA,Evening,2019-04-12,Friday,19:00,73.0
FL,Evening,2019-04-12,Friday,21:50,44.0
NY,Evening,2019-04-12,Friday,22:30,21.0
GA,Night,2019-04-12,Friday,23:34,11.0
GA,Midday,2019-04-13,Saturday,12:30,73.0
FL,Midday,2019-04-13,Saturday,13:34,83.0
NY,Midday,2019-04-13,Saturday,14:30,29.0
GA,Evening,2019-04-13,Saturday,19:00,60.0
FL,Evening,2019-04-13,Saturday,21:50,99.0
NY,Evening,2019-04-13,Saturday,22:30,9.0
GA,Night,2019-04-13,Saturday,23:34,47.0
GA,Midday,2019-04-14,Sunday,12:30,74.0
FL,Midday,2019-04-14,Sunday,13:34,95.0
NY,Midday,2019-04-14,Sunday,14:30,33.0
GA,Evening,2019-04-14,Sunday,19:00,68.0
FL,Evening,2019-04-14,Sunday,21:50,79.0
NY,Evening,2019-04-14,Sunday,22:30,85.0
GA,Night,2019-04-14,Sunday,23:34,11.0
GA,Midday,2019-04-15,Monday,12:30,23.0
FL,Midday,2019-04-15,Monday,13:34,44.0
NY,Midday,2019-04-15,Monday,14:30,36.0
GA,Evening,2019-04-15,Monday,19:00,12.0
FL,Evening,2019-04-15,Monday,21:50,25.0
NY,Evening,2019-04-15,Monday,22:30,48.0
GA,Night,2019-04-15,Monday,23:34,68.0
GA,Midday,2019-04-16,Tuesday,12:30,52.0
FL,Midday,2019-04-16,Tuesday,13:34,84.0
NY,Midday,2019-04-16,Tuesday,14:30,2.0
GA,Evening,2019-04-16,Tuesday,19:00,30.0
FL,Evening,2019-04-16,Tuesday,21:50,58.0
NY,Evening,2019-04-16,Tuesday,22:30,54.0
GA,Night,2019-04-16,Tuesday,23:34,20.0
GA,Midday,2019-04-17,Wednesday,12:30,70.0
FL,Midday,2019-04-17,Wednesday,13:34,3.0
NY,Midday,2019-04-17,Wednesday,14:30,66.0
GA,Evening,2019-04-17,Wednesday,19:00,91.0
FL,Evening,2019-04-17,Wednesday,21:50,7.0
NY,Evening,2019-04-17,Wednesday,22:30,50.0
GA,Night,2019-04-17,Wednesday,23:34,66.0
GA,Midday,2019-04-18,Thursday,12:30,58.0
FL,Midday,2019-04-18,Thursday,13:34,68.0
NY,Midday,2019-04-18,Thursday,14:30,31.0
GA,Evening,2019-04-18,Thursday,19:00,67.0
FL,Evening,2019-04-18,Thursday,21:50,20.0
NY,Evening,2019-04-18,Thursday,22:30,39.0
GA,Night,2019-04-18,Thursday,23:34,11.0
GA,Midday,2019-04-19,Friday,12:30,55.0
FL,Midday,2019-04-19,Friday,13:34,18.0
NY,Midday,2019-04-19,Friday,14:30,48.0
GA,Evening,2019-04-19,Friday,19:00,87.0
FL,Evening,2019-04-19,Friday,21:50,3.0
NY,Evening,2019-04-19,Friday,22:30,90.0
GA,Night,2019-04-19,Friday,23:34,54.0
GA,Midday,2019-04-20,Saturday,12:30,27.0
FL,Midday,2019-04-20,Saturday,13:34,28.0
NY,Midday,2019-04-20,Saturday,14:30,70.0
GA,Evening,2019-04-20,Saturday,19:00,77.0
FL,Evening,2019-04-20,Saturday,21:50,10.0
NY,Evening,2019-04-20,Saturday,22:30,63.0
GA,Night,2019-04-20,Saturday,23:34,40.0
GA,Midday,2019-04-21,Sunday,12:30,20.0
FL,Midday,2019-04-21,Sunday,13:34,18.0
NY,Midday,2019-04-21,Sunday,14:30,8.0
GA,Evening,2019-04-21,Sunday,19:00,43.0
FL,Evening,2019-04-21,Sunday,21:50,59.0
NY,Evening,2019-04-21,Sunday,22:30,43.0
GA,Night,2019-04-21,Sunday,23:34,79.0
GA,Midday,2019-04-22,Monday,12:30,0.0
FL,Midday,2019-04-22,Monday,13:34,18.0
NY,Midday,2019-04-22,Monday,14:30,33.0
GA,Evening,2019-04-22,Monday,19:00,60.0
FL,Evening,2019-04-22,Monday,21:50,71.0
NY,Evening,2019-04-22,Monday,22:30,97.0
GA,Night,2019-04-22,Monday,23:34,75.0
GA,Midday,2019-04-23,Tuesday,12:30,65.0
FL,Midday,2019-04-23,Tuesday,13:34,93.0
NY,Midday,2019-04-23,Tuesday,14:30,6.0
GA,Evening,2019-04-23,Tuesday,19:00,34.0
FL,Evening,2019-04-23,Tuesday,21:50,81.0
NY,Evening,2019-04-23,Tuesday,22:30,14.0
GA,Night,2019-04-23,Tuesday,23:34,34.0
GA,Midday,2019-04-24,Wednesday,12:30,56.0
FL,Midday,2019-04-24,Wednesday,13:34,12.0
NY,Midday,2019-04-24,Wednesday,14:30,27.0
GA,Evening,2019-04-24,Wednesday,19:00,71.0
FL,Evening,2019-04-24,Wednesday,21:50,37.0
NY,Evening,2019-04-24,Wednesday,22:30,22.0
GA,Night,2019-04-24,Wednesday,23:34,16.0
GA,Midday,2019-04-25,Thursday,12:30,39.0
FL,Midday,2019-04-25,Thursday,13:34,6.0
NY,Midday,2019-04-25,Thursday,14:30,88.0
GA,Evening,2019-04-25,Thursday,19:00,94.0
FL,Evening,2019-04-25,Thursday,21:50,16.0
NY,Evening,2019-04-25,Thursday,22:30,64.0
GA,Night,2019-04-25,Thursday,23:34,53.0
GA,Midday,2019-04-26,Friday,12:30,0.0
FL,Midday,2019-04-26,Friday,13:34,63.0
NY,Midday,2019-04-26,Friday,14:30,14.0
GA,Evening,2019-04-26,Friday,19:00,81.0
FL,Evening,2019-04-26,Friday,21:50,37.0
NY,Evening,2019-04-26,Friday,22:30,0.0
GA,Night,2019-04-26,Friday,23:34,69.0
GA,Midday,2019-04-27,Saturday,12:30,75.0
FL,Midday,2019-04-27,Saturday,13:34,34.0
NY,Midday,2019-04-27,Saturday,14:30,96.0
GA,Evening,2019-04-27,Saturday,19:00,46.0
FL,Evening,2019-04-27,Saturday,21:50,28.0
NY,Evening,2019-04-27,Saturday,22:30,46.0
GA,Night,2019-04-27,Saturday,23:34,93.0
GA,Midday,2019-04-28,Sunday,12:30,95.0
FL,Midday,2019-04-28,Sunday,13:34,4.0
NY,Midday,2019-04-28,Sunday,14:30,37.0
GA,Evening,2019-04-28,Sunday,19:00,92.0
FL,Evening,2019-04-28,Sunday,21:50,72.0
NY,Evening,2019-04-28,Sunday,22:30,15.0
GA,Night,2019-04-28,Sunday,23:34,13.0
GA,Midday,2019-04-29,Monday,12:30,90.0
FL,Midday,2019-04-29,Monday,13:34,56.0
NY,Midday,2019-04-29,Monday,14:30,33.0
GA,Evening,2019-04-29,Monday,19:00,50.0
FL,Evening,2019-04-29,Monday,21:50,72.0
NY,Evening,2019-04-29,Monday,22:30,92.0
GA,Night,2019-04-29,Monday,23:34,1.0
GA,Midday,2019-04-30,Tuesday,12:30,18.0
FL,Midday,2019-04-30,Tuesday,13:34,64.0
NY,Midday,2019-04-30,Tuesday,14:30,81.0
GA,Evening,2019-04-30,Tuesday,19:00,62.0
FL,Evening,2019-04-30,Tuesday,21:50,57.0
NY,Evening,2019-04-30,Tuesday,22:30,11.0
GA,Night,2019-04-30,Tuesday,23:34,15.0
GA,Midday,2019-05-01,Wednesday,12:30,28.0
FL,Midday,2019-05-01,Wednesday,13:34,12.0
NY,Midday,2019-05-01,Wednesday,14:30,95.0
GA,Evening,2019-05-01,Wednesday,19:00,48.0
FL,Evening,2019-05-01,Wednesday,21:50,59.0
NY,Evening,2019-05-01,Wednesday,22:30,48.0
GA,Night,2019-05-01,Wednesday,23:34,9.0
GA,Midday,2019-05-02,Thursday,12:30,83.0
FL,Midday,2019-05-02,Thursday,13:34,51.0
NY,Midday,2019-05-02,Thursday,14:30,52.0
GA,Evening,2019-05-02,Thursday,19:00,38.0
FL,Evening,2019-05-02,Thursday,21:50,87.0
NY,Evening,2019-05-02,Thursday,22:30,17.0
GA,Night,2019-05-02,Thursday,23:34,73.0
GA,Midday,2019-05-03,Friday,12:30,53.0
FL,Midday,2019-05-03,Friday,13:34,44.0
NY,Midday,2019-05-03,Friday,14:30,82.0
GA,Evening,2019-05-03,Friday,19:00,38.0
FL,Evening,2019-05-03,Friday,21:50,68.0
NY,Evening,2019-05-03,Friday,22:30,25.0
GA,Night,2019-05-03,Friday,23:34,31.0
GA,Midday,2019-05-04,Saturday,12:30,91.0
FL,Midday,2019-05-04,Saturday,13:34,22.0
NY,Midday,2019-05-04,Saturday,14:30,78.0
GA,Evening,2019-05-04,Saturday,19:00,24.0
FL,Evening,2019-05-04,Saturday,21:50,8.0
NY,Evening,2019-05-04,Saturday,22:30,77.0
GA,Night,2019-05-04,Saturday,23:34,20.0
GA,Midday,2019-05-05,Sunday,12:30,47.0
FL,Midday,2019-05-05,Sunday,13:34,76.0
NY,Midday,2019-05-05,Sunday,14:30,10.0
GA,Evening,2019-05-05,Sunday,19:00,56.0
FL,Evening,2019-05-05,Sunday,21:50,13.0
NY,Evening,2019-05-05,Sunday,22:30,15.0
GA,Night,2019-05-05,Sunday,23:34,49.0
GA,Midday,2019-05-06,Monday,12:30,87.0
FL,Midday,2019-05-06,Monday,13:34,44.0
NY,Midday,2019-05-06,Monday,14:30,28.0
GA,Evening,2019-05-06,Monday,19:00,60.0
FL,Evening,2019-05-06,Monday,21:50,65.0
NY,Evening,2019-05-06,Monday,22:30,61.0
GA,Night,2019-05-06,Monday,23:34,38.0
GA,Midday,2019-05-07,Tuesday,12:30,99.0
FL,Midday,2019-05-07,Tuesday,13:34,84.0
NY,Midday,2019-05-07,Tuesday,14:30,86.0
GA,Evening,2019-05-07,Tuesday,19:00,25.0
FL,Evening,2019-05-07,Tuesday,21:50,96.0
NY,Evening,2019-05-07,Tuesday,22:30,19.0
GA,Night,2019-05-07,Tuesday,23:34,6.0
GA,Midday,2019-05-08,Wednesday,12:30,49.0
FL,Midday,2019-05-08,Wednesday,13:34,82.0
NY,Midday,2019-05-08,Wednesday,14:30,67.0
GA,Evening,2019-05-08,Wednesday,19:00,85.0
FL,Evening,2019-05-08,Wednesday,21:50,27.0
NY,Evening,2019-05-08,Wednesday,22:30,34.0
GA,Night,2019-05-08,Wednesday,23:34,58.0
GA,Midday,2019-05-09,Thursday,12:30,24.0
FL,Midday,2019-05-09,Thursday,13:34,93.0
NY,Midday,2019-05-09,Thursday,14:30,40.0
GA,Evening,2019-05-09,Thursday,19:00,6.0
FL,Evening,2019-05-09,Thursday,21:50,79.0
NY,Evening,2019-05-09,Thursday,22:30,66.0
GA,Night,2019-05-09,Thursday,23:34,30.0
GA,Midday,2019-05-10,Friday,12:30,36.0
FL,Midday,2019-05-10,Friday,13:34,44.0
NY,Midday,2019-05-10,Friday,14:30,82.0
GA,Evening,2019-05-10,Friday,19:00,32.0
FL,Evening,2019-05-10,Friday,21:50,64.0
NY,Evening,2019-05-10,Friday,22:30,23.0
GA,Night,2019-05-10,Friday,23:34,42.0
GA,Midday,2019-05-11,Saturday,12:30,75.0
FL,Midday,2019-05-11,Saturday,13:34,29.0
NY,Midday,2019-05-11,Saturday,14:30,89.0
GA,Evening,2019-05-11,Saturday,19:00,45.0
FL,Evening,2019-05-11,Saturday,21:50,8.0
NY,Evening,2019-05-11,Saturday,22:30,16.0
GA,Night,2019-05-11,Saturday,23:34,40.0
GA,Midday,2019-05-12,Sunday,12:30,12.0
FL,Midday,2019-05-12,Sunday,13:34,71.0
NY,Midday,2019-05-12,Sunday,14:30,95.0
GA,Evening,2019-05-12,Sunday,19:00,53.0
FL,Evening,2019-05-12,Sunday,21:50,88.0
NY,Evening,2019-05-12,Sunday,22:30,53.0
GA,Night,2019-05-12,Sunday,23:34,24.0
GA,Midday,2019-05-13,Monday,12:30,59.0
FL,Midday,2019-05-13,Monday,13:34,87.0
NY,Midday,2019-05-13,Monday,14:30,98.0
GA,Evening,2019-05-13,Monday,19:00,56.0
FL,Evening,2019-05-13,Monday,21:50,81.0
NY,Evening,2019-05-13,Monday,22:30,64.0
GA,Night,2019-05-13,Monday,23:34,90.0
GA,Midday,2019-05-14,Tuesday,12:30,76.0
FL,Midday,2019-05-14,Tuesday,13:34,85.0
NY,Midday,2019-05-14,Tuesday,14:30,34.0
GA,Evening,2019-05-14,Tuesday,19:00,21.0
FL,Evening,2019-05-14,Tuesday,21:50,77.0
NY,Evening,2019-05-14,Tuesday,22:30,0.0
GA,Night,2019-05-14,Tuesday,23:34,76.0
GA,Midday,2019-05-15,Wednesday,12:30,27.0
FL,Midday,2019-05-15,Wednesday,13:34,85.0
NY,Midday,2019-05-15,Wednesday,14:30,28.0
GA,Evening,2019-05-15,Wednesday,19:00,57.0
FL,Evening,2019-05-15,Wednesday,21:50,48.0
NY,Evening,2019-05-15,Wednesday,22:30,1.0
GA,Night,2019-05-15,Wednesday,23:34,92.0
GA,Midday,2019-05-16,Thursday,12:30,85.0
FL,Midday,2019-05-16,Thursday,13:34,72.0
NY,Midday,2019-05-16,Thursday,14:30,61.0
GA,Evening,2019-05-16,Thursday,19:00,54.0
FL,Evening,2019-05-16,Thursday,21:50,84.0
NY,Evening,2019-05-16,Thursday,22:30,52.0
GA,Night,2019-05-16,Thursday,23:34,14.0
GA,Midday,2019-05-17,Friday,12:30,58.0
FL,Midday,2019-05-17,Friday,13:34,61.0
NY,Midday,2019-05-17,Friday,14:30,65.0
GA,Evening,2019-05-17,Friday,19:00,18.0
FL,Evening,2019-05-17,Friday,21:50,11.0
NY,Evening,2019-05-17,Friday,22:30,22.0
GA,Night,2019-05-17,Friday,23:34,65.0
GA,Midday,2019-05-18,Saturday,12:30,69.0
FL,Midday,2019-05-18,Saturday,13:34,39.0
NY,Midday,2019-05-18,Saturday,14:30,53.0
GA,Evening,2019-05-18,Saturday,19:00,85.0
FL,Evening,2019-05-18,Saturday,21:50,96.0
NY,Evening,2019-05-18,Saturday,22:30,67.0
GA,Night,2019-05-18,Saturday,23:34,80.0
GA,Midday,2019-05-19,Sunday,12:30,65.0
FL,Midday,2019-05-19,Sunday,13:34,33.0
NY,Midday,2019-05-19,Sunday,14:30,92.0
GA,Evening,2019-05-19,Sunday,19:00,66.0
FL,Evening,2019-05-19,Sunday,21:50,41.0
NY,Evening,2019-05-19,Sunday,22:30,48.0
GA,Night,2019-05-19,Sunday,23:34,13.0
GA,Midday,2019-05-20,Monday,12:30,95.0
FL,Midday,2019-05-20,Monday,13:34,8.0
NY,Midday,2019-05-20,Monday,14:30,9.0
GA,Evening,2019-05-20,Monday,19:00,49.0
FL,Evening,2019-05-20,Monday,21:50,38.0
NY,Evening,2019-05-20,Monday,22:30,65.0
GA,Night,2019-05-20,Monday,23:34,23.0
GA,Midday,2019-05-21,Tuesday,12:30,33.0
FL,Midday,2019-05-21,Tuesday,13:34,61.0
NY,Midday,2019-05-21,Tuesday,14:30,97.0
GA,Evening,2019-05-21,Tuesday,19:00,74.0
FL,Evening,2019-05-21,Tuesday,21:50,41.0
NY,Evening,2019-05-21,Tuesday,22:30,92.0
GA,Night,2019-05-21,Tuesday,23:34,36.0
GA,Midday,2019-05-22,Wednesday,12:30,74.0
FL,Midday,2019-05-22,Wednesday,13:34,85.0
NY,Midday,2019-05-22,Wednesday,14:30,37.0
GA,Evening,2019-05-22,Wednesday,19:00,38.0
FL,Evening,2019-05-22,Wednesday,21:50,44.0
NY,Evening,2019-05-22,Wednesday,22:30,3.0
GA,Night,2019-05-22,Wednesday,23:34,23.0
GA,Midday,2019-05-23,Thursday,12:30,6.0
FL,Midday,2019-05-23,Thursday,13:34,70.0
NY,Midday,2019-05-23,Thursday,14:30,29.0
GA,Evening,2019-05-23,Thursday,19:00,72.0
FL,Evening,2019-05-23,Thursday,21:50,21.0
NY,Evening,2019-05-23,Thursday,22:30,80.0
GA,Night,2019-05-23,Thursday,23:34,72.0
GA,Midday,2019-05-24,Friday,12:30,97.0
FL,Midday,2019-05-24,Friday,13:34,40.0
NY,Midday,2019-05-24,Friday,14:30,12.0
GA,Evening,2019-05-24,Friday,19:00,20.0
FL,Evening,2019-05-24,Friday,21:50,56.0
NY,Evening,2019-05-24,Friday,22:30,12.0
GA,Night,2019-05-24,Friday,23:34,84.0
GA,Midday,2019-05-25,Saturday,12:30,21.0
FL,Midday,2019-05-25,Saturday,13:34,18.0
NY,Midday,2019-05-25,Saturday,14:30,46.0
GA,Evening,2019-05-25,Saturday,19:00,79.0
FL,Evening,2019-05-25,Saturday,21:50,74.0
NY,Evening,2019-05-25,Saturday,22:30,65.0
GA,Night,2019-05-25,Saturday,23:34,43.0
GA,Midday,2019-05-26,Sunday,12:30,28.0
FL,Midday,2019-05-26,Sunday,13:34,4.0
NY,Midday,2019-05-26,Sunday,14:30,86.0
GA,Evening,2019-05-26,Sunday,19:00,49.0
FL,Evening,2019-05-26,Sunday,21:50,43.0
NY,Evening,2019-05-26,Sunday,22:30,52.0
GA,Night,2019-05-26,Sunday,23:34,34.0
GA,Midday,2019-05-27,Monday,12:30,87.0
FL,Midday,2019-05-27,Monday,13:34,60.0
NY,Midday,2019-05-27,Monday,14:30,16.0
GA,Evening,2019-05-27,Monday,19:00,94.0
FL,Evening,2019-05-27,Monday,21:50,83.0
NY,Evening,2019-05-27,Monday,22:30,58.0
GA,Night,2019-05-27,Monday,23:34,89.0
